blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blue_objective_share,blue_vision_share,blue_kill_share,log_blueTotalGold,log_blueTotalExperience,log_redTotalGold,log_redTotalExperience,log_blueGoldPerMin,log_redGoldPerMin
19,4,0,3,4,9,1,1,0,0,15240,6.8,17456,243,45,-1279,-1122,24.3,1524.0,15,4,1,4,3,6,0,0,0,0,16519,7.2,18578,244,64,24.4,1651.9,1.0,0.5588235294117647,0.42857142857142855,9.63174444388585,9.76749599332478,9.71232704707497,9.82978718960617,7.329749689041512,7.410286599923308
49,4,1,6,7,10,1,1,0,1,17035,6.6,16379,187,40,1385,-827,18.7,1703.5,191,4,0,7,6,6,1,0,1,0,15650,6.6,17206,179,59,17.9,1565.0,0.5,0.20416666666666666,0.46153846153846156,9.743084031043104,9.70381635740706,9.658290091690503,9.753071556753158,7.441027091577958,7.356279876550748
17,1,0,9,9,7,0,0,0,0,18426,7.6,20198,240,63,380,-674,24.0,1842.6,39,4,1,9,9,6,1,1,0,0,18046,7.6,20872,211,64,21.1,1804.6,0.0,0.30357142857142855,0.5,9.821572259334861,9.91338837721339,9.800734744961298,9.946211736745907,7.519475460846353,7.4986482255033255
16,4,1,2,3,3,0,0,0,0,15076,6.4,16299,196,51,-426,-2349,19.6,1507.6,14,2,0,3,2,3,1,0,1,0,15502,6.8,18648,218,64,21.8,1550.2,0.0,0.5333333333333333,0.4,9.62092568277892,9.698920386794853,9.648788832566362,9.833547804331447,7.3189373474195305,7.346784103928442
16,2,0,7,2,7,0,0,0,0,16867,7.2,18880,226,47,2333,1998,22.6,1686.7,14,1,1,2,7,3,1,1,0,0,14534,6.6,16882,224,56,22.4,1453.4,0.0,0.5333333333333333,0.7777777777777778,9.73317361486645,9.845911404398532,9.584314812992977,9.734062477477194,7.431121934242439,7.2823487234232145
12,1,0,2,9,2,0,0,0,0,14606,6.8,17633,200,71,-3513,-1630,20.0,1460.6,14,0,1,9,2,6,1,1,0,0,18119,7.4,19263,221,60,22.1,1811.9,0.0,0.46153846153846156,0.18181818181818182,9.589256144850811,9.777584135646972,9.80477157959697,9.865993348108548,7.287287005063797,7.502683052035622
18,5,1,9,2,8,2,1,1,0,18318,7.2,19194,228,46,4446,3448,22.8,1831.8,20,1,0,2,9,4,0,0,0,0,13872,6.4,15746,188,41,18.8,1387.2,1.0,0.47368421052631576,0.8181818181818182,9.81569405158546,9.862405107434897,9.537699784080726,9.664405149920409,7.5136001311392855,7.235763222905484
17,3,1,8,5,9,0,0,0,0,16736,7.2,18330,227,56,1271,531,22.7,1673.6,12,3,0,5,8,4,0,0,0,0,15465,7.0,17799,221,48,22.1,1546.5,0.0,0.5862068965517241,0.6153846153846154,9.725377116513638,9.816348894719365,9.64639934516898,9.786953736280177,7.423329609770332,7.344396004558751
15,2,1,11,6,9,1,1,0,0,19045,7.4,20131,227,70,3387,2782,22.7,1904.5,37,4,0,6,11,8,0,0,0,0,15658,6.8,17349,187,45,18.7,1565.8,1.0,0.28846153846153844,0.6470588235294118,9.854612384753992,9.91006586789625,9.658801110545443,9.761347785375005,7.552499720313915,7.356790601791676
15,1,0,8,6,3,0,0,0,0,16678,7.0,18875,216,64,1079,1586,21.6,1667.8,15,5,1,6,8,3,1,1,0,0,15599,6.8,17289,220,32,22.0,1559.9,0.0,0.5,0.5714285714285714,9.721905722077173,9.845646552846278,9.655026193237628,9.757883578677337,7.419860084246508,7.353017856964367
20,4,0,9,10,9,1,1,0,0,17421,6.6,17407,203,40,-120,-394,20.3,1742.1,16,4,1,10,9,11,0,0,0,0,17541,6.8,17801,225,32,22.5,1754.1,1.0,0.5555555555555556,0.47368421052631576,9.765489054378838,9.76468514965567,9.772353284511327,9.787066089518877,7.46342041622082,7.470281114333645
22,1,0,3,7,2,1,0,1,0,15932,6.8,17831,238,48,-1111,679,23.8,1593.2,8,1,1,7,3,7,1,1,0,0,17043,6.8,17152,191,44,19.1,1704.3,0.5,0.7333333333333333,0.3,9.67614770909051,9.788749875065704,9.743553514619803,9.749928364409826,7.374127321993823,7.441496327318869
16,6,1,10,11,8,0,0,0,0,18472,7.2,19144,228,47,1041,1187,22.8,1847.2,17,3,0,11,10,8,1,1,0,0,17431,6.8,17957,175,50,17.5,1743.1,0.0,0.48484848484848486,0.47619047619047616,9.824065485558638,9.859796863911395,9.766062876624456,9.795790977080754,7.52196747145394,7.463993942274623
48,5,0,6,3,8,1,1,0,0,17612,7.6,19905,246,68,2356,2431,24.6,1761.2,19,1,1,3,6,2,0,0,0,0,15256,7.0,17474,213,55,21.3,1525.6,1.0,0.7164179104477612,0.6666666666666666,9.776392544732296,9.89877647280601,9.632793693113202,9.768526567102011,7.47431830743263,7.33079831936437
122,3,1,9,1,10,2,1,1,0,18269,7.2,19659,229,68,3933,2922,22.9,1826.9,14,3,0,1,9,1,0,0,0,0,14336,6.4,16737,233,40,23.3,1433.6,1.0,0.8970588235294118,0.9,9.813015649372053,9.886341393701157,9.570598887246268,9.725436862592819,7.510923045922558,7.268641343692334
18,3,0,8,2,5,1,0,1,0,17235,7.4,19304,227,53,3613,3509,22.7,1723.5,105,3,1,2,8,1,0,0,0,0,13622,6.4,15795,182,50,18.2,1362.2,1.0,0.14634146341463414,0.8,9.75475549873573,9.868119408698337,9.51951481976606,9.66751202240654,7.452692432376896,7.217590156075051
38,0,1,4,14,2,0,0,0,0,14963,6.2,15662,170,48,-6047,-3060,17.0,1496.3,19,4,0,14,4,20,2,1,1,1,21010,7.0,18722,203,41,20.3,2101.0,0.0,0.6666666666666666,0.2222222222222222,9.613402595468036,9.659056522078663,9.95280138908905,9.837507993602152,7.3114187651436735,7.650644551436897
16,1,1,5,6,6,1,1,0,0,15907,6.6,16474,211,67,-393,-2719,21.1,1590.7,19,5,0,6,5,9,0,0,0,0,16300,7.0,19193,211,56,21.1,1630.0,1.0,0.45714285714285713,0.45454545454545453,9.67457740632758,9.709599359370708,9.69898173460629,9.862353009177573,7.372557906435809,7.396948602621014
18,2,0,2,7,2,0,0,0,0,14857,6.4,16453,210,59,-1726,-1890,21.0,1485.7,15,1,1,7,2,17,1,1,0,0,16583,7.2,18343,203,44,20.3,1658.3,0.0,0.5454545454545454,0.2222222222222222,9.606293719711752,9.708323887728875,9.716193654115616,9.81705782453774,7.304314177619305,7.414151105668742
12,4,1,6,5,10,0,0,0,0,16532,6.6,16932,213,58,1920,1140,21.3,1653.2,17,1,0,5,6,9,1,1,0,0,14612,6.4,15792,155,52,15.5,1461.2,0.0,0.41379310344827586,0.5454545454545454,9.713113662551345,9.737019659665341,9.589666822474653,9.667322082870054,7.411072787257806,7.287697429859215
14,6,0,7,4,7,1,0,1,0,16806,6.8,17149,217,50,1904,892,21.7,1680.6,38,6,1,4,7,4,0,0,0,0,14902,6.4,16257,200,55,20.0,1490.2,1.0,0.2692307692307692,0.6363636363636364,9.729550745276567,9.749753452594087,9.609317813948794,9.696340374306518,7.427501000122686,7.307336443931327
18,5,1,4,2,5,1,1,0,0,15704,6.8,18292,236,58,1012,519,23.6,1570.4,18,6,0,2,4,0,0,0,0,0,14692,7.0,17773,234,63,23.4,1469.2,1.0,0.5,0.6666666666666666,9.661734411972747,9.814273751991298,9.595126468875947,9.78549199429842,7.359722220741721,7.293153724939987
24,3,0,6,5,8,0,0,0,0,16809,7.4,19023,225,68,226,557,22.5,1680.9,52,4,1,5,6,7,2,1,1,0,16583,7.2,18466,239,64,23.9,1658.3,0.0,0.3157894736842105,0.5454545454545454,9.729729226402661,9.853456618930563,9.716193654115616,9.823740634445873,7.427679385733387,7.414151105668742
17,8,1,7,8,10,2,1,1,0,17903,7.0,18746,239,63,651,748,23.9,1790.3,17,6,0,8,7,12,0,0,0,0,17252,7.0,17998,217,48,21.7,1725.2,1.0,0.5,0.4666666666666667,9.792779430551706,9.838789018597192,9.755741320381864,9.798071479779479,7.490696892221057,7.453677739785557
15,0,1,7,9,6,0,0,0,0,16070,6.6,16510,199,44,-1923,-1753,19.9,1607.0,17,1,0,9,7,11,0,0,0,0,17993,7.0,18263,211,60,21.1,1799.3,0.0,0.46875,0.4375,9.68477168454907,9.711782104431833,9.797793647977064,9.812687188209631,7.382746449738912,7.495708596663577
16,5,0,5,12,5,1,1,0,0,14819,6.8,16721,164,47,-4413,-3537,16.4,1481.9,39,7,1,12,5,8,0,0,0,0,19232,7.4,20258,242,42,24.2,1923.2,1.0,0.2909090909090909,0.29411764705882354,9.603732898850078,9.724480496710003,9.864382832655368,9.916354418242951,7.301754908981024,7.562265575927165
12,1,0,5,4,0,0,0,0,0,15297,7.0,18319,202,57,17,1052,20.2,1529.7,17,1,1,4,5,2,1,1,0,0,15280,6.6,17267,210,48,21.0,1528.0,0.0,0.41379310344827586,0.5555555555555556,9.635477379881811,9.815748638228122,9.634365505605258,9.756610356675369,7.333480426097662,7.332369205929062
20,6,0,13,2,13,1,0,1,0,19969,7.2,19752,255,55,6763,6488,25.5,1996.9,15,2,1,2,13,2,0,0,0,0,13206,5.8,13264,192,32,19.2,1320.6,1.0,0.5714285714285714,0.8666666666666667,9.901986426409861,9.891060657528001,9.488502271043805,9.49288426657184,7.5998519079059035,7.186598402766713
56,2,0,6,6,7,0,0,0,0,16339,7.0,17799,205,54,297,1283,20.5,1633.9,32,2,1,6,6,7,0,0,0,0,16042,6.4,16516,225,47,22.5,1604.2,0.0,0.6363636363636364,0.5,9.701371368413994,9.786953736280177,9.683027896351076,9.71214543252109,7.3993369193813665,7.3810036383927615
16,4,0,2,2,2,0,0,0,0,15280,7.2,18773,257,64,447,609,25.7,1528.0,16,3,1,2,2,2,1,1,0,0,14833,6.8,18164,240,51,24.0,1483.3,0.0,0.5,0.5,9.634365505605258,9.840228212896937,9.604677122296504,9.807251944655302,7.332369205929062,7.302698559630719
18,4,0,12,5,14,1,1,0,0,18508,7.4,18693,205,60,1442,322,20.5,1850.8,15,4,1,5,12,4,0,0,0,0,17066,7.0,18371,225,52,22.5,1706.6,1.0,0.5454545454545454,0.7058823529411765,9.826012379256717,9.83595789574253,9.744902053418757,9.818583045445685,7.523913418013946,7.442844154883807
12,2,1,9,7,10,1,1,0,0,18101,7.2,19775,213,74,1645,1489,21.3,1810.1,15,2,0,7,9,5,0,0,0,0,16456,6.8,18286,187,47,18.7,1645.6,1.0,0.4444444444444444,0.5625,9.803777708387116,9.892224360257417,9.708506197595383,9.813945703874634,7.50168967447049,7.406467834864325
19,4,0,11,6,9,1,0,1,0,17612,6.8,18342,212,46,1227,1050,21.2,1761.2,17,4,1,6,11,5,0,0,0,0,16385,6.8,17292,169,41,16.9,1638.5,1.0,0.5277777777777778,0.6470588235294118,9.776392544732296,9.817003309314352,9.70418259070176,9.758057074325922,7.47431830743263,7.402146596284703
14,4,1,8,3,7,1,1,0,0,16595,7.2,18940,210,55,859,2681,21.0,1659.5,21,1,0,3,8,7,0,0,0,0,15736,6.4,16259,203,39,20.3,1573.6,1.0,0.4,0.7272727272727273,9.716916981452759,9.849084163656741,9.663769906600864,9.696463383101802,7.414874040816802,7.361756550750367
14,4,0,4,7,6,0,0,0,0,16354,7.0,18778,268,52,-1676,-1759,26.8,1635.4,13,4,1,7,4,8,1,1,0,0,18030,7.4,20537,244,84,24.4,1803.0,0.0,0.5185185185185185,0.36363636363636365,9.702288939972485,9.840494503208207,9.799847777776368,9.93003210775824,7.400253986055244,7.4977617006225685
17,4,0,4,5,4,0,0,0,0,15663,7.0,18122,237,44,936,1377,23.7,1566.3,21,2,1,5,4,2,1,1,0,0,14727,6.6,16745,191,52,19.1,1472.7,0.0,0.4473684210526316,0.4444444444444444,9.659120364770292,9.80493712880685,9.597505722912913,9.725914702764378,7.357109672660022,7.295531524219217
16,3,0,4,12,5,1,1,0,0,15380,6.6,15984,226,43,-4864,-2818,22.6,1538.0,17,2,1,12,4,17,1,0,1,2,20244,7.2,18802,231,36,23.1,2024.4,0.5,0.48484848484848486,0.25,9.64088826045181,9.679406061493943,9.915663128466262,9.841771710555475,7.338888133838879,7.613522490898185
14,1,1,5,10,4,0,0,0,0,15985,6.8,17576,223,47,-974,-1978,22.3,1598.5,13,3,0,10,5,11,1,1,0,0,16959,7.2,19554,188,37,18.8,1695.9,0.0,0.5185185185185185,0.3333333333333333,9.679468618185965,9.774346508212899,9.738612909345894,9.880986287189614,7.377446359389572,7.436558335978781
15,4,1,7,9,4,0,0,0,0,15947,7.0,17802,204,56,-2086,-2017,20.4,1594.7,18,4,0,9,7,10,1,1,0,0,18033,7.2,19819,188,64,18.8,1803.3,0.0,0.45454545454545453,0.4375,9.677088708501246,9.787122261404862,9.800014144059851,9.894446807883979,7.375067790416382,7.497927983914253
18,4,1,11,11,16,0,0,0,0,18730,7.0,18011,208,38,175,-532,20.8,1873.0,18,4,0,11,11,14,1,1,0,0,18555,7.0,18543,219,81,21.9,1855.5,0.0,0.5,0.5,9.837935184295892,9.798793481421463,9.828548465871634,9.827901565579532,7.535830462798367,7.5264482736171345
17,8,1,10,9,12,2,1,1,0,17869,6.8,17341,193,46,664,515,19.3,1786.9,22,3,0,9,10,9,0,0,0,0,17205,6.6,16826,202,37,20.2,1720.5,1.0,0.4358974358974359,0.5263157894736842,9.790878608153474,9.760886583937106,9.753013439181293,9.730740018176446,7.4887970257577745,7.450951282778578
15,3,1,5,4,9,0,0,0,0,15633,6.8,17562,222,44,148,-543,22.2,1563.3,17,3,0,4,5,4,0,0,0,0,15485,7.0,18105,210,56,21.0,1548.5,0.0,0.46875,0.5555555555555556,9.657203308780275,9.773549695421735,9.647691668946669,9.803998654035386,7.355193718567724,7.345687577227803
16,2,1,12,10,20,2,1,1,0,19453,6.8,18043,165,64,1095,94,16.5,1945.3,15,1,0,10,12,17,0,0,0,0,18358,6.8,17949,227,56,22.7,1835.8,1.0,0.5161290322580645,0.5454545454545454,9.875807983429386,9.800568498528287,9.817875196460205,9.795345393916424,7.573685413248529,7.515780206125247
39,6,0,3,5,6,0,0,0,0,15365,6.8,18102,216,60,-1519,-1284,21.6,1536.5,24,2,1,5,3,5,0,0,0,0,16884,7.4,19386,245,59,24.5,1688.4,0.0,0.6190476190476191,0.375,9.63991255542758,9.803832949375943,9.734180932819669,9.872358017339208,7.337912999680673,7.432128715293397
48,1,1,5,4,5,1,1,0,0,15527,6.4,16705,185,44,625,-873,18.5,1552.7,15,1,0,4,5,2,0,0,0,0,14902,7.0,17578,226,44,22.6,1490.2,1.0,0.7619047619047619,0.5555555555555556,9.650400124848845,9.723523215315852,9.609317813948794,9.774460286799892,7.348394462097955,7.307336443931327
14,0,1,4,4,6,0,0,0,0,15866,7.0,18127,221,53,218,-598,22.1,1586.6,40,3,0,4,4,4,1,1,0,0,15648,7.2,18725,219,60,21.9,1564.8,0.0,0.25925925925925924,0.5,9.671996759734089,9.805212983267788,9.658162296163171,9.837668211498835,7.36997872090891,7.356152154473814
46,3,0,5,7,2,0,0,0,0,14871,6.8,16941,180,47,-1682,-563,18.0,1487.1,20,1,1,7,5,9,1,1,0,0,16553,6.8,17504,191,36,19.1,1655.3,0.0,0.696969696969697,0.4166666666666667,9.60723552940128,9.737551024991497,9.714383043445341,9.770241833388766,7.305255417436005,7.412341477958108
12,2,0,8,6,7,0,0,0,0,16793,6.8,17595,210,36,115,-80,21.0,1679.3,14,3,1,6,8,6,1,1,0,0,16678,6.8,17675,238,41,23.8,1667.8,0.0,0.46153846153846156,0.5714285714285714,9.72877695874351,9.77542688246861,9.721905722077173,9.77996306625063,7.4267276278838965,7.419860084246508
17,3,1,8,7,15,0,0,0,0,17885,6.8,17553,216,47,2071,1096,21.6,1788.5,28,3,0,7,8,10,1,1,0,0,15814,6.6,16457,188,36,18.8,1581.4,0.0,0.37777777777777777,0.5333333333333333,9.791773562906126,9.773037123152063,9.66871413573975,9.708566960165658,7.4896915302060805,7.366697960868447
19,1,0,11,3,14,0,0,0,0,19373,7.2,19208,228,40,4898,3092,22.8,1937.3,14,2,1,3,11,2,1,1,0,0,14475,6.6,16116,190,60,19.0,1447.5,0.0,0.5757575757575758,0.7857142857142857,9.871687239986331,9.863134198186913,9.580247384683632,9.687629894522718,7.569566579232229,7.278283817209405
19,1,1,3,5,4,1,0,1,0,14731,6.6,16242,223,41,-2272,-2782,22.3,1473.1,12,2,0,5,3,7,1,1,0,0,17003,7.2,19024,220,84,22.0,1700.3,0.5,0.6129032258064516,0.375,9.597777277564957,9.695417325719395,9.741203889478681,9.853509182729887,7.295802913053232,7.439147943688092
16,4,1,6,8,2,1,1,0,0,15777,6.6,17401,224,53,-1370,-875,22.4,1577.7,20,2,0,8,6,9,0,0,0,0,17147,7.0,18276,210,36,21.0,1714.7,1.0,0.4444444444444444,0.42857142857142855,9.666371843655035,9.76434042112597,9.749636827717868,9.813398717754442,7.364357002537681,7.447576439589381
18,2,1,3,8,4,0,0,0,0,14663,6.6,15749,201,41,-2454,-3816,20.1,1466.3,16,1,0,8,3,8,1,0,1,0,17117,7.4,19565,213,50,21.3,1711.7,0.0,0.5294117647058824,0.2727272727272727,9.593150789519541,9.66459564425378,9.747885820441555,9.881548645017373,7.291179256213421,7.445826351638323
87,4,1,4,9,4,1,0,1,0,16074,7.0,18077,237,55,-855,227,23.7,1607.4,31,5,0,9,4,10,1,1,0,0,16929,7.0,17850,211,48,21.1,1692.9,0.5,0.7372881355932204,0.3076923076923077,9.68502054910582,9.802451008358355,9.736842475127181,9.789814808047552,7.382995175023119,7.434788841592336
17,2,1,5,2,9,0,0,0,0,15429,6.8,16480,202,44,1043,-1408,20.2,1542.9,38,3,0,2,5,3,0,0,0,0,14386,6.8,17888,203,38,20.3,1438.6,0.0,0.3090909090909091,0.7142857142857143,9.644068945357207,9.70996348123418,9.574080300037034,9.791941277791215,7.342066961647881,7.272120576204876
17,2,0,6,9,5,0,0,0,0,16158,7.2,18018,213,48,-900,267,21.3,1615.8,17,4,1,9,6,12,2,1,1,0,17058,6.8,17751,177,48,17.7,1705.8,0.0,0.5,0.4,9.690232448972248,9.799182035726814,9.74443320268052,9.78425346461243,7.3882041660894116,7.4423755513138445
60,1,1,6,8,6,0,0,0,0,16767,7.0,18062,228,53,-1221,-2380,22.8,1676.7,16,1,0,8,6,7,2,1,1,0,17988,7.4,20442,252,64,25.2,1798.8,0.0,0.7894736842105263,0.42857142857142855,9.727227587120769,9.801620926132557,9.797515738962685,9.925395804585008,7.425179086776355,7.495430826599848
14,4,1,5,5,4,1,1,0,0,16755,7.2,18596,261,56,1470,498,26.1,1675.5,13,4,0,5,5,3,0,0,0,0,15285,7.0,18098,217,46,21.7,1528.5,1.0,0.5185185185185185,0.5,9.726511682066926,9.830755556370029,9.63469265580283,9.803611967108871,7.424463565906283,7.332696163590958
18,4,1,4,8,3,1,1,0,0,15330,6.6,16197,203,57,-2366,-3382,20.3,1533.0,16,5,0,8,4,12,0,0,0,0,17696,7.2,19579,229,51,22.9,1769.6,1.0,0.5294117647058824,0.3333333333333333,9.637632201310455,9.692643056808935,9.781150412671185,9.8822639160845,7.335633981927201,7.479073751176949
15,6,1,14,3,17,1,1,0,0,20005,7.4,20561,222,68,5201,4398,22.2,2000.5,71,1,0,3,14,3,0,0,0,0,14804,6.6,16163,211,44,21.1,1480.4,1.0,0.1744186046511628,0.8235294117647058,9.903787507545125,9.931199991102664,9.602720240535692,9.690541826198364,7.601652178432628,7.300742865579189
14,4,1,3,3,1,0,0,0,0,14486,7.0,18218,200,63,-648,728,20.0,1448.6,19,3,0,3,3,3,1,1,0,0,15134,7.0,17490,208,56,20.8,1513.4,0.0,0.42424242424242425,0.5,9.581006974541651,9.810220284565686,9.624765221455819,9.769441741907062,7.2790429352887145,7.322774599895113
15,1,0,9,4,12,1,1,0,0,18055,6.8,17444,212,50,3332,2911,21.2,1805.5,14,0,1,4,9,8,0,0,0,0,14723,6.2,14533,186,41,18.6,1472.3,1.0,0.5172413793103449,0.6923076923076923,9.801233318497372,9.766808353620874,9.597234094498912,9.584246011176582,7.499146550587695,7.295260061713309
31,5,0,5,4,5,0,0,0,0,15427,6.8,17722,215,50,-174,-503,21.5,1542.7,17,5,1,4,5,4,1,1,0,0,15601,7.0,18225,229,48,22.9,1560.1,0.0,0.6458333333333334,0.5555555555555556,9.643939319328119,9.782618510055139,9.655154390148258,9.810604425056072,7.3419374111877955,7.353145979962621
14,3,0,4,6,5,1,1,0,0,15382,7.0,17876,218,56,-1182,-944,21.8,1538.2,18,1,1,6,4,4,1,0,1,0,16564,7.0,18820,207,54,20.7,1656.4,0.5,0.4375,0.4,9.64101828255575,9.791270249415089,9.715047314733996,9.842728546690564,7.339018079911442,7.413005388414942
14,4,1,8,1,9,1,0,1,0,17887,7.2,19263,221,56,4590,3681,22.1,1788.7,19,3,0,1,8,1,0,0,0,0,13297,6.4,15582,213,40,21.3,1329.7,1.0,0.42424242424242425,0.8888888888888888,9.791885375954825,9.865993348108548,9.495368926962401,9.653935855445614,7.489803287023363,7.193460398549697
16,2,0,7,6,8,0,0,0,0,16286,7.0,17910,223,40,369,561,22.3,1628.6,15,1,1,6,7,8,0,0,0,0,15917,7.0,17349,196,52,19.6,1591.7,0.0,0.5161290322580645,0.5384615384615384,9.698122522573561,9.793170328225258,9.675205823365795,9.761347785375005,7.396089864912596,7.373185968257736
21,4,1,10,5,9,1,1,0,0,18889,7.4,19825,257,56,3136,2512,25.7,1888.9,16,2,0,5,10,6,0,0,0,0,15753,6.8,17313,175,59,17.5,1575.3,1.0,0.5675675675675675,0.6666666666666666,9.846387960495555,9.894749486592843,9.664849580263269,9.75927070177572,7.544279196600992,7.362835607632497
38,5,0,8,3,9,1,1,0,0,17328,7.2,19304,228,69,2357,2202,22.8,1732.8,17,3,1,3,8,2,0,0,0,0,14971,6.8,17102,222,44,22.2,1497.1,1.0,0.6909090909090909,0.7272727272727273,9.760136677640245,9.868119408698337,9.61393706902432,9.74700916569969,7.45807081043454,7.311952917523336
16,1,0,5,7,4,0,0,0,0,14874,6.6,16128,182,32,-2189,-1838,18.2,1487.4,49,7,1,7,5,7,1,1,0,0,17063,6.8,17966,207,61,20.7,1706.3,0.0,0.24615384615384617,0.4166666666666667,9.607437230413831,9.688374172917182,9.744726260151186,9.796292020932572,7.305456996472468,7.442668454277188
17,2,0,3,9,4,0,0,0,0,14017,6.6,16680,185,54,-5089,-1828,18.5,1401.7,13,3,1,9,3,10,0,0,0,0,19106,7.0,18508,245,52,24.5,1910.6,0.0,0.5666666666666667,0.25,9.54809749706027,9.722025626154055,9.857810039039476,9.826012379256717,7.246154229725626,7.555695866704003
16,2,0,8,15,9,1,1,0,0,15797,6.2,15229,168,34,-4801,-5205,16.8,1579.7,16,5,1,15,8,14,0,0,0,0,20598,7.4,20434,219,50,21.9,2059.8,1.0,0.5,0.34782608695652173,9.667638628724365,9.631022445889208,9.932997809910068,9.925004395998378,7.36562306588335,7.630849535910035
19,2,0,5,6,4,1,0,1,0,16416,6.8,18647,253,44,-205,-41,25.3,1641.6,12,4,1,6,5,7,1,1,0,0,16621,7.0,18688,239,40,23.9,1662.1,0.5,0.6129032258064516,0.45454545454545453,9.706072662294519,9.833494180715594,9.718482398112972,9.835690394470303,7.404035631306092,7.416438609676094
18,3,0,7,5,8,0,0,0,0,16525,6.8,17494,191,51,67,-303,19.1,1652.5,15,0,1,5,7,5,0,0,0,0,16458,7.0,17797,228,46,22.8,1645.8,0.0,0.5454545454545454,0.5833333333333334,9.71269017726113,9.769670404801788,9.708627719044069,9.786841370416807,7.410649532421847,7.4065892898957495
15,2,0,6,8,9,0,0,0,0,17279,6.8,17886,233,36,220,-740,23.3,1727.9,14,1,1,8,6,10,1,1,0,0,17059,7.2,18626,211,56,21.1,1705.9,0.0,0.5172413793103449,0.42857142857142855,9.757305042358047,9.791829470993246,9.74449182104567,9.832367420033002,7.45524064711073,7.442434138770287
20,6,1,8,2,8,1,1,0,0,16846,7.4,19790,224,54,2487,1963,22.4,1684.6,24,5,0,2,8,1,0,0,0,0,14359,6.8,17827,223,48,22.3,1435.9,1.0,0.45454545454545453,0.8,9.731927878386204,9.89298256789098,9.572201842602215,9.788525534066446,7.429876862489979,7.270243294235161
11,5,1,6,9,8,0,0,0,0,17025,7.0,18038,231,40,-1314,-1942,23.1,1702.5,17,2,0,9,6,9,1,1,0,0,18339,7.4,19980,232,57,23.2,1833.9,0.0,0.39285714285714285,0.4,9.742496866444002,9.800291359707678,9.816839745810455,9.902537101000133,7.440440237101021,7.514745263090908
22,3,0,6,6,4,0,0,0,0,15629,6.8,17035,212,42,-317,-27,21.2,1562.9,17,3,1,6,6,11,1,1,0,0,15946,6.8,17062,200,54,20.0,1594.6,0.0,0.5641025641025641,0.5,9.656947423415522,9.743084031043104,9.677026002747972,9.744667655527264,7.35493798044217,7.375005120031251
17,4,1,4,8,3,1,1,0,0,14395,6.4,16209,175,45,-2618,-1567,17.5,1439.5,19,1,0,8,4,11,0,0,0,0,17013,7.0,17776,213,50,21.3,1701.3,1.0,0.4722222222222222,0.3333333333333333,9.574705669198922,9.693383614729722,9.74179181353583,9.785660765922685,7.272745554524583,7.439735556820525
15,1,0,5,7,12,1,1,0,0,15218,6.4,16410,198,44,-2060,-2850,19.8,1521.8,18,1,1,7,5,6,0,0,0,0,17278,7.2,19260,240,47,24.0,1727.8,1.0,0.45454545454545453,0.4166666666666667,9.6302999262348,9.705707120679628,9.757247170313121,9.865837605084222,7.3283060245083425,7.455182805192676
12,2,0,9,2,8,1,1,0,0,17378,7.4,19405,253,44,3268,2650,25.3,1737.8,15,3,1,2,9,3,0,0,0,0,14110,6.4,16755,212,52,21.2,1411.0,1.0,0.4444444444444444,0.8181818181818182,9.763017859764734,9.873337575585245,9.55470991405776,9.726511682066926,7.460950499114637,7.252762418053187
56,3,1,8,2,11,2,1,1,0,17127,7.2,19195,221,56,2735,2319,22.1,1712.7,15,3,0,2,8,2,0,0,0,0,14392,6.6,16876,208,56,20.8,1439.2,1.0,0.7887323943661971,0.8,9.748469830269519,9.862457202978137,9.57449725626267,9.733707027236484,7.446410054666804,7.272537271814766
18,2,0,5,12,4,0,0,0,0,16033,7.0,17043,207,40,-2746,-827,20.7,1603.3,20,3,1,12,5,17,0,0,0,0,18779,6.8,17870,202,48,20.2,1877.9,0.0,0.47368421052631576,0.29411764705882354,9.682466746602897,9.743553514619803,9.840547752762253,9.790934566296798,7.38044280335703,7.538441778199477
18,4,1,4,4,7,0,0,0,0,16487,7.0,18146,229,60,995,-458,22.9,1648.7,16,3,0,4,4,2,0,0,0,0,15492,7.0,18604,230,56,23.0,1549.2,0.0,0.5294117647058824,0.5,9.710388122570295,9.806260536775024,9.648143587996293,9.831185640780722,7.408348732181879,7.346139233847411
22,3,0,4,7,2,1,1,0,0,15125,6.8,17495,200,55,-2302,-702,20.0,1512.5,16,0,1,7,4,9,0,0,0,0,17427,6.8,18197,207,48,20.7,1742.7,1.0,0.5789473684210527,0.36363636363636365,9.624170396415975,9.769727562356604,9.765833387237333,9.809066976916636,7.322180128461773,7.463764571323448
